key	lemma	part_of_speech	parsing	definition	strongs	alternates
הַטָּהֹר	טָהוֹר	adjective	definite article prefix, adjective masculine singular absolute	pure (in a physical, chemical, ceremonial or moral sense)	H2889	
הַטָּהוֹר	טָהוֹר	adjective	definite article prefix, adjective masculine singular absolute	pure (in a physical, chemical, ceremonial or moral sense)	H2889	
הַטָּחִים	טוּחַ	verb	definite article prefix, qal active participle masculine plural absolute	to smear, especially with lime	H2902	
הַטָּל	טַל	noun	definite article prefix, masculine singular absolute	dew (as covering vegetation)	H2919	
הַטָּמֵא	טָמֵא	adjective	definite article prefix, adjective masculine singular absolute	foul in a religious sense	H2931	
הַטָּף	טַף	noun	definite article prefix, masculine singular absolute	a family (mostly used collectively in the singular)	H2945	
הַטֹּבִים	טוֹב	adjective	definite article prefix, adjective masculine plural absolute	good (as an adjective) in the widest sense	H2896	
הַטֹּבָה	טוֹב	adjective	definite article prefix, adjective feminine singular absolute	good (as an adjective) in the widest sense	H2896	
הַטֹּבֹת	טוֹב	adjective	definite article prefix, adjective feminine plural absolute	good (as an adjective) in the widest sense	H2896	
הַטֹּבוֹת	טוֹב	adjective	definite article prefix, adjective feminine plural absolute	good (as an adjective) in the widest sense	H2896	
הַטֹּחֲנוֹת	טָחַן	noun	definite article prefix, feminine plural absolute	to grind meal; hence, to be aconcubine (that being their employment)	H2912	
הַטֻּמְאָה	טֻמְאָה	noun	definite article prefix, feminine singular absolute	religious impurity	H2932	
הַטּוֹב	טוֹב	adjective	definite article prefix, adjective masculine singular absolute	good (as an adjective) in the widest sense	H2896	
הַטּוֹבִים	טוֹב	adjective	definite article prefix, adjective masculine plural absolute	good (as an adjective) in the widest sense	H2896	
הַטּוֹבָה	טוֹב	adjective	definite article prefix, adjective feminine singular absolute	good (as an adjective) in the widest sense	H2896	
הַטּוּ	נָטָה	verb	hiphil imperative 2nd person masculine plural	to stretch or spread out	H5186	
הַטּוּר	טוּר	noun	definite article prefix, masculine singular absolute	a row; hence, a wall	H2905	
הַיְּהוּדִי	יְהוּדִי	noun	definite article prefix, masculine singular absolute	a Jehudite (i.e. Judaite or Jew), or descendant of Jehudah (i.e. Judah)	H3064	יְהוּדִי|adjective|definite article prefix, adjective masculine singular absolute
הַיְּהוּדִים	יְהוּדִי	noun	definite article prefix, masculine plural absolute	a Jehudite (i.e. Judaite or Jew), or descendant of Jehudah (i.e. Judah)	H3064	
הַיְּוָנִים	יְוָנִי	noun	definite article prefix, masculine plural absolute	a Jevanite, or descendant of Javan	H3125	
הַיְּעֵלִים	יָעֵל	noun	definite article prefix, masculine plural absolute	an ibex (as climbing)	H3277	
הַיְּעֵפִים	יָעַף	adjective	definite article prefix, adjective masculine plural absolute	to tire (as if from wearisome flight)	H3286	
הַיְּעָרִים	קִרְיַת יְעָרִים	proper noun	not parsed	Kirjath-Jearim or Kirjath-Arim, a place in Palestine	H7157	יַעַר|noun|definite article prefix, masculine plural absolute
הַיְּעוּצָה	יָעַץ	verb	definite article prefix, qal passive participle feminine singular absolute	to advise; reflexively, to deliberate or resolve	H3289	
הַיְּרַחְמְאֵלִי	יְרַחְמְאֵלִי	noun	definite article prefix, masculine singular absolute	a Jerachmeelite or descendant of Jerachmeel	H3397	
הַיְאֹר	יְאֹר	proper noun	definite article prefix	a channel, e.g. a fosse, canal, shaft	H2975	יְאֹר|noun|definite article prefix, masculine singular absolute
הַיְאֹרִים	יְאֹר	noun	definite article prefix, masculine plural absolute	a channel, e.g. a fosse, canal, shaft	H2975	
הַיְאֹרָה	יְאֹר	proper noun	definite article prefix, directional he	a channel, e.g. a fosse, canal, shaft	H2975	
הַיְבֵשׁוֹת	יָבֵשׁ	adjective	definite article prefix, adjective feminine plural absolute	dry	H3002	
הַיְבֻסִי	יְבוּסִי	noun	definite article prefix, masculine singular absolute	a Jebusite or inhabitant of Jebus	H2983	
הַיְבוּסִי	יְבוּסִי	noun	definite article prefix, masculine singular absolute	a Jebusite or inhabitant of Jebus	H2983	
הַיְדַעְתֶּם	יָדַע	verb	interrogative particle, qal perfect 2nd person masculine plural	to know (properly, to ascertain by seeing)	H3045	
הַיְהֻדִיָּה	יְהֻדִיָּה	noun	definite article prefix, feminine singular absolute	Jehudijah, a Jewess	H3057	
הַיְהוּדִים	יְהוּדִי	noun	definite article prefix, masculine plural absolute	a Jehudite (i.e. Judaite or Jew), or descendant of Jehudah (i.e. Judah)	H3064	
הַיְחַיּוּ	חָיָה	verb	interrogative particle, piel imperfect 3rd person masculine plural	to live, whether literally or figuratively; causatively, to revive	H2421	
הַיְחָבְרְךָ	חָבַר	verb	interrogative particle, qal imperfect 3rd person masculine singular, pronominal suffix 2nd person masculine singular	to join (literally or figuratively); specifically (by means of spells) to fascinate	H2266	
הַיְכִל	יְכֵל	verb	interrogative particle, qal perfect 3rd person masculine singular	{to be able, literally (can, could) or morally (may, might)}	H3202	
הַיְכַלּוּ	כָּלָה	verb	interrogative particle, piel imperfect 3rd person masculine plural	to end, whether intransitive (to cease, be finished, perish) or transitived (to complete, prepare, consume)	H3615	
הַיְלָדִים	יֶלֶד	noun	definite article prefix, masculine plural absolute	something born, i.e. a lad or offspring	H3206	
הַיְלוּדִים	יָלַד	verb	definite article prefix, qal passive participle masculine plural absolute	to bear young; causatively, to beget; medically, to act as midwife; specifically, to show lineage	H3205	
הַיְמִינִי	בֶּן־יְמִינִי	noun	definite article prefix, masculine singular absolute	a Benjaminite, or descendent of Benjamin	H1145	
הַיְמָנִי	יְמָנִי	adjective	definite article prefix, adjective masculine singular absolute	right (i.e. at the right hand)	H3233	
הַיְמָנִית	יְמָנִי	adjective	definite article prefix, adjective feminine singular absolute	right (i.e. at the right hand)	H3233	
הַיְסֻפַּר	סָפַר	verb	interrogative particle, pual imperfect 3rd person masculine singular	properly, to score with a mark as a tally or record, i.e. (by implication) to inscribe	H5608	
הַיְסוֹד	יְסוֹד	noun	definite article prefix, masculine singular absolute	a foundation (literally or figuratively)	H3247	
הַיְצֵא	יָצָא	verb	hiphil imperative 2nd person masculine singular	to go (causatively, bring) out, in a great variety of applications, literally and figuratively	H3318	
הַיְקָבִים	יֶקֶב	noun	definite article prefix, masculine plural absolute	a trough (as dug out)	H3342	
הַיְקָר	יְקָר	noun	definite article prefix, masculine singular absolute	value, i.e. (concretely) wealth; abstractly, costliness, dignity	H3366	
הַיְקָרִים	יָקָר	adjective	definite article prefix, adjective masculine plural absolute	valuable (objectively or subjectively)	H3368	
הַיְקוּם	יְקוּם	noun	definite article prefix, masculine singular absolute	properly, standing (extant), i.e. by implication, a living thing	H3351	
הַיְרִיעָה	יְרִיעָה	noun	definite article prefix, feminine singular absolute	a hanging (as tremulous)	H3407	
הַיְרִיעֹת	יְרִיעָה	noun	definite article prefix, feminine plural absolute	a hanging (as tremulous)	H3407	
הַיְרִעֹת	יְרִיעָה	noun	definite article prefix, feminine plural absolute	a hanging (as tremulous)	H3407	
הַיְרֻצוּן	רוּץ	verb	interrogative particle, qal imperfect 3rd person masculine plural, paragogic nun	to run (for whatever reason, especially to rush)	H7323	
הַיְרֻשָּׁה	יְרֻשָּׁה	noun	definite article prefix, feminine singular absolute	something occupied; a conquest; also a patrimony	H3425	
הַיְשִׁימֹן	יְשִׁימוֹן	noun	definite article prefix, masculine singular absolute	a desolation	H3452	
הַיְשִׁימֹת	בֵּית הַיְשִׁימוֹת	proper noun	not parsed	Beth-ha-Jeshimoth, a town East of the Jordan	H1020	
הַיְשִׁימוֹן	יְשִׁימוֹן	noun	definite article prefix, masculine singular absolute	a desolation	H3452	
הַיְשִׁמֹת	בֵּית הַיְשִׁימוֹת	proper noun	not parsed	Beth-ha-Jeshimoth, a town East of the Jordan	H1020	
הַיְשִׁמוֹת	בֵּית הַיְשִׁימוֹת	proper noun	not parsed	Beth-ha-Jeshimoth, a town East of the Jordan	H1020	
הַיְשַׁר	יָשַׁר	verb	hiphil imperative 2nd person masculine singular	to be straight or even; figuratively, to be (causatively, to make) right, pleasant, prosperous	H3474	
הַיְשָׁנָה	יָשָׁן	proper noun	not parsed	old	H3465	יְשָׁנָה|proper noun|not parsed;יָשָׁן|adjective|definite article prefix, adjective feminine singular absolute
הַיְשָׁרָה	יָשָׁר	adjective	definite article prefix, adjective feminine singular absolute	straight (literally or figuratively)	H3477	
הַיְשֻׁלַּם	שָׁלַם	verb	interrogative particle, pual imperfect 3rd person masculine singular	to be safe (in mind, body or estate); figuratively, to be (causatively, make) completed	H7999	
הַיְשׁוּעָה	יְשׁוּעָה	noun	definite article prefix, feminine singular absolute	something saved, i.e. (abstractly) deliverance; hence, aid, victory, prosperity	H3444	
הַיְתִי	אָתָה	verb	hiphil perfect 3rd person masculine singular	{to arrive}	H858	
הַיְתִיו	אָתָה	verb	hiphil perfect 3rd person masculine plural	{to arrive}	H858	
הַיְתֵדֹת	יָתֵד	noun	definite article prefix, feminine plural absolute	a peg	H3489	
הַיְתַד	יָתֵד	noun	definite article prefix, feminine singular absolute	a peg	H3489	
הַיְתָרִים	יֶתֶר	noun	definite article prefix, masculine plural absolute	properly, an overhanging, i.e. (by implication) an excess, superiority	H3499	
הַיִּדְּעֹנִי	יִדְּעֹנִי	noun	definite article prefix, masculine singular absolute	properly, a knowing one; specifically, a conjurer; (by impl) a ghost	H3049	
הַיִּדְּעֹנִים	יִדְּעֹנִי	noun	definite article prefix, masculine plural absolute	properly, a knowing one; specifically, a conjurer; (by impl) a ghost	H3049	
הַיִּזְרְעֵאלִי	יִזְרְעֵאלִי	noun	definite article prefix, masculine singular absolute	a Jizreelite or native of Jizreel	H3158	
הַיִּזְרְעֵאלִית	יִזְרְעֵאלִית	noun	definite article prefix, feminine singular absolute	a Jezreelitess	H3159	
הַיִּזְרְעֵאלִת	יִזְרְעֵאלִית	noun	definite article prefix, feminine singular absolute	a Jezreelitess	H3159	
הַיִּזְרְעֵלִית	יִזְרְעֵאלִית	noun	definite article prefix, feminine singular absolute	a Jezreelitess	H3159	
הַיִּזְרָח	יִזְרָח	noun	definite article prefix, masculine singular absolute	a Jizrach (i.e. Ezrachite or Zarchite) or descendant of Zerach	H3155	
הַיִּיטַב	יָטַב	verb	interrogative particle, qal imperfect 3rd person masculine singular	to be (causative) make well, literally (sound, beautiful) or figuratively (happy, successful, right)	H3190	
הַיִּלֹּדִים	יִלּוֹד	adjective	definite article prefix, adjective masculine plural absolute	born	H3209	
הַיִּלּוֹד	יִלּוֹד	adjective	definite article prefix, adjective masculine singular absolute	born	H3209	
הַיִּלּוֹדִים	יָלַד	adjective	definite article prefix, adjective masculine plural absolute	to bear young; causatively, to beget; medically, to act as midwife; specifically, to show lineage	H3205	
